Date,Borough,CED Used,Firearms Aimed,SubjectEthnicity_Asian (or Asian British),SubjectEthnicity_Black (or Black British),SubjectEthnicity_Chinese,SubjectEthnicity_Don't know,SubjectEthnicity_Mixed,SubjectEthnicity_Other,SubjectEthnicity_White,UseOfForceCount
2024-02-01,Croydon,0,0,0,4,0,0,1,1,1,7
2024-02-01,Ealing,1,0,2,4,0,0,0,3,5,14
2024-02-01,Enfield,1,0,2,6,0,1,0,0,4,13
2024-02-01,Greenwich,0,0,0,5,0,0,0,0,3,8
2024-02-01,Hackney,0,0,0,3,0,0,0,0,2,5
2024-02-01,Hammersmith and Fulham,0,0,1,2,0,1,0,0,6,10
2024-02-01,Haringey,0,0,0,1,0,0,0,0,0,1
2024-02-01,Harrow,0,0,0,1,0,0,0,0,0,1
2024-02-01,Havering,2,0,0,0,0,0,1,0,10,11
2024-02-01,Heathrow,0,0,0,0,0,0,0,0,2,2
2024-02-01,Hillingdon,0,0,0,1,0,0,0,0,3,4
2024-02-01,Hounslow,1,0,2,0,0,0,0,2,10,14
2024-02-01,Islington,0,0,1,1,0,0,1,1,2,6
2024-02-01,Kensington and Chelsea,0,0,0,0,0,0,0,1,2,3
2024-02-01,Kingston upon Thames,0,0,2,0,0,0,0,0,1,3
2024-02-01,Lambeth,0,0,0,3,0,0,2,0,2,7
2024-02-01,Lewisham,0,0,0,0,0,0,0,0,1,1
2024-02-01,Merton,0,0,0,1,0,0,0,0,1,2
2024-02-01,Newham,0,0,2,2,0,0,0,0,2,6
2024-02-01,Out of force,0,3,1,1,0,1,0,0,3,6
2024-02-01,Redbridge,0,0,1,1,0,0,0,0,1,3
2024-02-01,Richmond upon Thames,0,0,0,0,0,0,0,0,1,1
2024-02-01,Southwark,0,0,1,7,0,0,1,1,2,12
2024-02-01,Sutton,0,0,0,3,0,0,0,0,0,3
2024-02-01,Tower Hamlets,0,0,2,2,0,0,0,2,3,9
2024-02-01,Waltham Forest,0,0,1,3,0,1,1,1,5,12
2024-02-01,Wandsworth,0,0,1,3,0,1,1,0,4,10
2024-02-01,Barking and Dagenham,1,0,2,1,0,0,0,1,2,6
2024-02-01,Barnet,0,0,1,1,0,0,0,0,1,3
2024-02-01,Bexley,1,0,0,3,0,0,0,0,8,11
2024-02-01,Brent,0,0,5,4,0,1,0,0,1,11
2024-02-01,Bromley,1,0,0,2,0,0,0,1,6,9
2024-02-01,Camden,1,0,1,1,0,1,0,0,2,5
2024-02-01,City of Westminster,0,0,3,3,0,0,1,2,6,15
2024-02-01,Croydon,1,0,1,4,0,0,0,0,3,8
2024-02-01,Ealing,0,0,0,1,0,0,0,1,3,5
2024-02-01,Enfield,1,0,0,3,0,0,0,0,3,6
2024-02-01,Greenwich,0,0,3,0,0,0,0,1,2,6
2024-02-01,Hackney,0,0,3,3,0,0,0,1,2,9
2024-02-01,Hammersmith and Fulham,0,0,0,4,0,0,1,0,2,7
2024-02-01,Haringey,0,0,0,3,0,0,0,1,5,9
2024-02-01,Harrow,2,0,0,3,0,0,0,0,5,8
2024-02-01,Havering,0,0,0,6,0,0,0,0,12,18
2024-02-01,Hillingdon,0,0,3,0,0,0,0,1,3,7
2024-02-01,Hounslow,1,0,1,3,0,0,0,0,5,9
2024-02-01,Islington,1,0,4,1,0,0,0,0,1,6
2024-02-01,Kensington and Chelsea,0,0,0,5,0,0,1,1,1,8
2024-02-01,Kingston upon Thames,0,0,0,2,0,0,0,0,1,3
2024-02-01,Lambeth,0,0,0,7,0,0,0,0,1,8
2024-02-01,Lewisham,1,0,0,8,0,1,1,0,3,13
2024-02-01,Newham,0,1,8,2,0,0,0,0,5,15
2024-02-01,Out of force,0,0,0,0,0,0,0,0,1,1
2024-02-01,Redbridge,0,0,0,1,0,0,0,1,1,3
2024-02-01,Southwark,0,0,1,4,0,1,3,0,2,11
2024-02-01,Sutton,1,0,0,0,0,0,0,0,2,2
2024-02-01,Tower Hamlets,0,0,3,4,0,0,0,0,1,8
2024-02-01,Waltham Forest,1,1,4,7,0,0,0,0,4,15
2024-02-01,Wandsworth,0,0,0,9,0,0,0,0,1,10
2024-02-01,Barking and Dagenham,1,0,2,4,0,0,2,0,5,13
2024-02-01,Barnet,0,0,3,1,0,0,0,1,3,8
2024-02-01,Bexley,0,0,2,3,0,0,0,0,4,9
2024-02-01,Brent,0,0,1,3,0,0,2,1,2,9
2024-02-01,Bromley,2,0,0,1,0,0,0,0,4,5
2024-02-01,Camden,0,0,0,1,0,0,1,1,4,7
2024-02-01,City of Westminster,4,0,1,10,0,4,4,4,9,32
2024-02-01,Croydon,1,0,1,4,0,0,0,0,4,9
2024-02-01,Ealing,0,2,5,3,0,0,0,2,5,15
2024-02-01,Enfield,0,1,0,4,0,0,0,0,2,6
2024-02-01,Greenwich,1,0,0,4,0,0,0,1,4,9
2024-02-01,Hackney,1,0,1,5,0,0,1,0,7,14
2024-02-01,Hammersmith and Fulham,0,0,0,0,0,0,2,0,7,9
2024-02-01,Haringey,1,1,0,5,0,1,0,0,4,10
2024-02-01,Harrow,0,0,0,2,0,0,1,0,1,4
2024-02-01,Havering,0,0,0,2,0,0,1,0,7,10
2024-02-01,Heathrow,0,0,1,1,0,1,0,1,4,8
2024-02-01,Hillingdon,0,0,0,0,0,0,0,1,1,2
2024-02-01,Hounslow,0,0,2,3,0,1,0,0,3,9
2024-02-01,Islington,0,0,1,1,0,1,0,2,3,8
2024-02-01,Kensington and Chelsea,0,0,0,0,0,0,1,1,2,4
2024-02-01,Kingston upon Thames,0,0,0,4,0,0,0,0,2,6
2024-02-01,Lambeth,1,0,0,5,0,1,0,0,4,10
2024-02-01,Lewisham,2,0,0,9,0,1,1,2,7,20
2024-02-01,Merton,1,0,2,2,0,0,0,0,2,6
2024-02-01,Newham,0,0,1,3,0,0,0,3,5,12
2024-02-01,Out of force,0,0,1,0,0,0,0,0,0,1
2024-02-01,Redbridge,0,0,2,3,0,1,0,0,1,7
2024-02-01,Richmond upon Thames,1,0,0,0,0,0,0,0,1,1
2024-02-01,Southwark,2,0,1,5,1,0,1,1,7,16
2024-02-01,Sutton,1,0,0,1,0,0,0,0,3,4
2024-02-01,Tower Hamlets,3,0,1,2,2,1,1,0,4,11
2024-02-01,Waltham Forest,0,0,2,6,0,0,1,1,0,10
2024-02-01,Wandsworth,0,0,0,0,0,0,1,0,1,2
2024-02-01,Barking and Dagenham,0,0,4,0,0,0,0,0,4,8
2024-02-01,Barnet,1,0,0,3,0,0,0,0,4,7
2024-02-01,Bexley,0,0,0,0,1,0,0,1,6,8
2024-02-01,Brent,0,0,2,1,0,0,1,0,2,6
2024-02-01,Bromley,0,0,0,0,0,0,1,0,10,11
2024-02-01,Camden,2,0,0,7,0,0,1,1,4,13
2024-02-01,City of Westminster,0,0,0,6,0,0,0,3,6,15
2024-02-01,Croydon,1,0,2,4,0,0,0,0,5,11
2024-02-01,Ealing,1,0,4,2,0,0,0,3,1,10
2024-02-01,Enfield,0,0,1,5,0,0,0,0,5,11
2024-02-01,Greenwich,0,0,1,2,0,0,0,0,4,7
2024-02-01,Hackney,2,3,1,12,0,1,0,1,1,16
2024-02-01,Hammersmith and Fulham,0,0,0,5,0,1,0,0,3,9
2024-02-01,Haringey,0,1,0,6,0,2,0,0,2,10
2024-02-01,Harrow,0,0,0,2,0,0,0,0,0,2
2024-02-01,Havering,0,0,0,0,0,0,0,0,3,3
2024-02-01,Heathrow,0,0,0,0,0,0,1,1,0,2
2024-02-01,Hillingdon,0,0,3,0,0,0,0,0,1,4
2024-02-01,Hounslow,0,0,4,0,0,1,0,0,8,13
2024-02-01,Islington,0,0,1,1,0,0,0,2,6,10
2024-02-01,Kensington and Chelsea,0,0,0,4,0,1,0,1,3,9
2024-02-01,Lambeth,0,0,2,8,0,0,1,0,1,12
2024-02-01,Lewisham,0,0,0,2,0,1,0,1,1,5
2024-02-01,Merton,0,0,0,2,0,0,0,0,0,2
2024-02-01,Newham,0,0,5,1,0,0,0,0,5,11
2024-02-01,Out of force,0,0,1,0,0,0,0,0,1,2
2024-02-01,Redbridge,0,0,1,1,0,0,0,0,1,3
2024-02-01,Richmond upon Thames,2,0,0,0,0,0,0,0,3,3
2024-02-01,Southwark,1,0,0,10,0,0,0,0,3,13
2024-02-01,Sutton,0,0,0,1,0,0,0,0,1,2
2024-02-01,Tower Hamlets,1,0,9,2,0,0,0,3,2,16
2024-02-01,Waltham Forest,0,0,2,1,0,0,0,0,0,3
2024-02-01,Wandsworth,0,0,0,0,0,0,0,0,2,2
2024-02-01,Barking and Dagenham,0,0,0,6,0,0,0,0,2,8
2024-02-01,Barnet,0,0,0,1,0,0,0,1,1,3
2024-02-01,Bexley,1,0,1,4,0,0,0,0,5,10
2024-02-01,Brent,0,0,4,8,0,1,1,0,3,17
2024-02-01,Bromley,0,0,0,0,0,0,0,0,4,4
2024-02-01,Camden,2,0,1,3,0,1,0,0,4,9
2024-02-01,City of Westminster,0,0,2,4,0,2,1,3,8,20
2024-02-01,Croydon,0,0,1,6,0,0,0,0,1,8
2024-02-01,Ealing,0,0,2,1,0,0,1,1,0,5
2024-02-01,Enfield,0,0,0,2,0,0,0,0,3,5
2024-02-01,Greenwich,0,0,1,1,0,0,0,1,10,13
2024-02-01,Hackney,1,0,2,2,0,0,0,0,3,7
2024-02-01,Hammersmith and Fulham,0,0,0,8,0,0,0,0,4,12
2024-02-01,Haringey,0,0,0,4,0,0,0,0,1,5
2024-02-01,Harrow,0,0,2,4,0,0,1,1,2,10
2024-02-01,Havering,1,0,1,3,4,0,0,0,5,13
2024-02-01,Heathrow,0,0,0,2,0,2,0,0,1,5
2024-02-01,Hillingdon,1,0,0,0,0,0,0,0,4,4
2024-02-01,Hounslow,1,0,1,2,0,0,0,0,3,6
2024-02-01,Islington,0,0,0,2,0,0,0,0,2,4
2024-02-01,Kensington and Chelsea,0,0,0,0,0,1,0,0,1,2
2024-02-01,Kingston upon Thames,2,0,1,4,0,0,0,3,6,14
2024-02-01,Lambeth,0,0,0,3,0,0,0,0,3,6
2024-02-01,Lewisham,0,0,0,6,0,0,0,2,3,11
2024-02-01,Merton,0,0,0,1,0,0,1,0,1,3
2024-02-01,Newham,0,0,1,4,0,0,0,0,2,7
2024-02-01,Out of force,0,0,0,0,0,0,0,0,1,1
2024-02-01,Redbridge,1,0,5,2,0,0,0,0,3,10
2024-02-01,Richmond upon Thames,0,0,0,0,0,1,0,0,1,2
2024-02-01,Southwark,0,0,0,10,0,0,0,0,5,15
2024-02-01,Sutton,0,0,1,0,0,0,0,0,2,3
2024-02-01,Tower Hamlets,1,0,2,6,0,2,0,0,2,12
2024-02-01,Waltham Forest,0,3,0,5,0,0,1,0,1,7
2024-02-01,Wandsworth,0,0,1,1,0,0,0,0,0,2
2024-02-01,Barking and Dagenham,0,0,2,1,0,0,0,0,2,5
2024-02-01,Barnet,1,0,1,2,0,0,0,0,1,4
2024-02-01,Bexley,0,0,0,5,1,0,0,0,5,11
2024-02-01,Brent,0,0,2,6,0,0,0,2,3,13
2024-02-01,Bromley,0,0,0,0,0,0,0,0,2,2
2024-02-01,Camden,0,0,1,5,0,0,0,1,8,15
2024-02-01,City of Westminster,0,0,2,8,0,3,1,5,9,28
2024-02-01,Croydon,0,0,1,13,0,1,0,0,5,20
2024-02-01,Ealing,0,0,2,6,0,0,1,0,3,12
2024-02-01,Enfield,0,0,0,4,0,0,0,2,4,10
2024-02-01,Greenwich,1,0,0,1,0,0,0,0,6,7
2024-02-01,Hackney,0,0,1,2,0,1,0,0,8,12
2024-02-01,Hammersmith and Fulham,0,0,0,2,0,1,0,2,1,6
2024-02-01,Haringey,0,0,0,3,0,0,0,0,1,4
2024-02-01,Harrow,0,0,0,2,0,0,0,0,1,3
2024-02-01,Havering,0,0,1,3,1,0,0,0,4,9
2024-02-01,Heathrow,0,0,0,0,0,0,0,0,1,1
2024-02-01,Hillingdon,0,0,3,0,0,0,1,1,2,7
2024-02-01,Hounslow,3,0,5,0,0,0,0,0,3,8
2024-02-01,Islington,0,0,1,5,0,1,1,0,8,16
2024-02-01,Kensington and Chelsea,0,0,0,3,0,0,0,0,0,3
2024-02-01,Kingston upon Thames,0,0,0,0,0,0,0,0,1,1
2024-02-01,Lambeth,1,0,0,6,0,1,2,3,4,16
2024-02-01,Lewisham,2,0,2,8,0,1,0,0,4,15
2024-02-01,Newham,2,0,6,1,0,1,2,0,3,13
2024-02-01,Out of force,0,0,0,0,0,0,0,0,1,1
2024-02-01,Redbridge,1,0,3,0,0,0,0,0,5,8
2024-02-01,Richmond upon Thames,0,0,0,0,0,0,0,1,2,3
2024-02-01,Southwark,0,0,0,6,0,0,2,1,6,15
2024-02-01,Sutton,0,0,0,0,0,0,0,0,3,3
2024-02-01,Tower Hamlets,0,0,1,0,0,0,1,0,3,5
2024-02-01,Waltham Forest,0,1,4,0,0,0,0,2,6,12
2024-02-01,Wandsworth,0,0,1,4,0,0,0,0,3,8
2024-02-01,Barking and Dagenham,1,0,1,1,0,0,0,1,10,13
2024-02-01,Barnet,0,0,0,6,0,0,0,0,2,8
2024-02-01,Bexley,1,0,0,2,0,0,1,0,8,11
2024-02-01,Brent,2,0,1,8,0,0,0,2,5,16
2024-02-01,Bromley,0,0,0,0,0,0,0,0,4,4
2024-02-01,Camden,0,0,0,4,0,0,0,2,2,8
2024-02-01,City of Westminster,1,0,1,8,0,0,3,4,7,23
2024-02-01,Croydon,0,0,0,1,0,0,0,0,0,1
2024-02-01,Ealing,0,0,5,7,0,1,0,1,4,18
2024-02-01,Enfield,0,0,1,1,0,0,0,1,8,11
2024-02-01,Greenwich,0,0,0,4,0,0,0,0,4,8
2024-02-01,Hackney,1,0,2,11,0,0,0,0,5,18
2024-02-01,Hammersmith and Fulham,0,0,0,2,1,1,0,0,3,7
2024-02-01,Haringey,0,0,0,12,0,0,2,0,10,24
2024-02-01,Harrow,0,0,0,1,0,0,0,0,1,2
2024-02-01,Havering,0,0,0,0,0,0,0,0,9,9
2024-02-01,Heathrow,0,0,0,0,0,0,0,1,2,3
2024-02-01,Hillingdon,0,0,2,0,0,0,0,0,3,5
2024-02-01,Hounslow,0,0,1,0,0,0,0,0,5,6
2024-02-01,Islington,0,0,1,3,0,0,1,1,4,10
2024-02-01,Kensington and Chelsea,0,0,1,0,0,0,1,0,0,2
2024-02-01,Kingston upon Thames,0,0,0,0,0,0,0,1,2,3
2024-02-01,Lambeth,0,0,0,2,0,0,0,1,2,5
2024-02-01,Lewisham,1,0,0,9,0,0,0,0,9,18
2024-02-01,Merton,0,0,0,1,0,1,0,0,3,5
2024-02-01,Newham,0,0,3,7,0,0,0,0,2,12
2024-02-01,Out of force,0,0,0,1,0,0,0,0,0,1
2024-02-01,Redbridge,2,0,1,0,0,0,2,0,1,4
2024-02-01,Richmond upon Thames,0,0,0,0,0,0,0,0,1,1
2024-02-01,Southwark,0,0,2,7,0,0,0,1,2,12
2024-02-01,Sutton,0,0,0,0,0,0,0,0,2,2
2024-02-01,Tower Hamlets,0,0,2,2,0,0,0,0,6,10
2024-02-01,Waltham Forest,0,0,2,4,0,0,0,0,5,11
2024-02-01,Wandsworth,0,0,0,4,0,0,1,0,3,8
2024-02-01,Barking and Dagenham,0,0,0,3,0,0,0,0,0,3
2024-02-01,Barnet,3,0,1,4,0,0,1,0,3,9
2024-02-01,Bexley,1,0,0,1,0,0,0,0,4,5
2024-02-01,Brent,1,0,1,3,0,0,0,1,2,7
2024-02-01,Bromley,0,0,0,3,0,1,0,1,8,13
2024-02-01,Camden,1,0,1,3,0,0,0,1,3,8
2024-02-01,City of Westminster,1,0,3,9,0,2,2,4,11,31
2024-02-01,Croydon,3,0,4,2,0,0,1,0,7,14
2024-02-01,Ealing,0,0,0,0,0,0,1,2,1,4
2024-02-01,Enfield,0,0,1,5,0,1,1,1,6,15
2024-02-01,Greenwich,0,0,0,5,0,0,0,0,5,10
2024-02-01,Hackney,0,0,1,4,0,0,0,2,2,9
2024-02-01,Hammersmith and Fulham,0,0,1,3,0,1,0,1,0,6
2024-02-01,Haringey,2,0,0,4,0,0,0,3,6,13
2024-02-01,Harrow,0,0,1,0,0,0,1,0,0,2
2024-02-01,Havering,0,0,4,0,0,0,0,0,6,10
2024-02-01,Heathrow,0,0,0,0,0,0,0,0,2,2
2024-02-01,Hillingdon,1,0,2,4,0,0,0,1,3,10
2024-02-01,Hounslow,0,0,0,4,0,0,0,0,7,11
2024-02-01,Islington,0,0,0,2,3,0,0,0,4,9
2024-02-01,Kensington and Chelsea,0,0,0,0,0,0,0,0,1,1
2024-02-01,Kingston upon Thames,0,0,2,0,0,0,0,0,4,6
2024-02-01,Lambeth,1,0,0,6,0,0,0,0,3,9
2024-02-01,Lewisham,0,0,0,4,0,1,0,1,2,8
2024-02-01,Merton,0,0,0,0,0,0,0,0,1,1
2024-02-01,Newham,0,0,4,2,0,0,0,1,11,18
2024-02-01,Redbridge,0,0,1,0,0,0,0,0,0,1
2024-02-01,Richmond upon Thames,0,0,0,0,0,0,1,0,0,1
2024-02-01,Southwark,0,0,0,6,0,1,2,0,3,12
2024-02-01,Sutton,1,0,0,0,0,0,0,0,2,2
2024-02-01,Tower Hamlets,0,0,3,6,0,0,0,2,3,14
2024-02-01,Waltham Forest,0,0,0,0,0,0,0,0,5,5
2024-02-01,Wandsworth,1,0,1,0,0,1,0,0,1,3
2024-02-01,Barking and Dagenham,0,0,0,0,0,0,0,0,1,1
2024-02-01,Barnet,0,0,0,3,0,0,0,0,1,4
2024-02-01,Bexley,1,0,0,1,0,0,0,1,7,9
2024-02-01,Brent,0,0,0,3,0,0,0,0,1,4
2024-02-01,Bromley,0,0,0,1,0,0,0,0,4,5
2024-02-01,Camden,0,0,1,3,0,0,0,0,6,10
2024-02-01,City of Westminster,0,0,1,2,0,1,0,0,6,10
2024-02-01,Croydon,3,0,2,7,0,1,0,1,5,16
2024-02-01,Ealing,0,0,1,8,0,0,1,0,2,12
2024-02-01,Enfield,1,0,1,2,0,0,1,1,5,10
2024-02-01,Greenwich,0,0,0,9,0,0,0,0,1,10
2024-02-01,Hackney,0,0,0,1,0,0,0,0,6,7
2024-02-01,Hammersmith and Fulham,2,0,0,1,0,1,1,0,4,7
2024-02-01,Haringey,0,0,1,2,0,1,1,0,0,5
2024-02-01,Harrow,0,0,0,0,0,0,0,0,3,3
2024-02-01,Havering,0,0,1,3,0,0,1,0,2,7
2024-02-01,Hillingdon,0,0,4,0,0,0,1,0,2,7
2024-02-01,Hounslow,0,0,0,3,0,0,0,0,0,3
2024-02-01,Islington,1,0,0,1,0,0,0,4,9,14
2024-02-01,Kensington and Chelsea,0,0,0,2,0,0,0,0,0,2
2024-02-01,Kingston upon Thames,0,0,0,1,0,0,0,0,4,5
2024-02-01,Lambeth,1,0,1,9,0,0,0,0,4,14
2024-02-01,Lewisham,0,0,0,6,0,0,1,1,5,13
2024-02-01,Merton,1,0,0,2,0,0,0,0,3,5
2024-02-01,Newham,2,0,2,3,0,0,1,0,3,9
2024-02-01,Out of force,0,0,0,0,0,0,0,0,1,1
2024-02-01,Redbridge,0,0,3,1,0,0,0,0,0,4
2024-02-01,Richmond upon Thames,0,0,0,0,0,0,0,0,1,1
2024-02-01,Southwark,1,0,0,6,0,0,0,0,2,8
2024-02-01,Sutton,0,0,0,2,0,0,0,0,2,4
2024-02-01,Tower Hamlets,0,0,1,1,0,0,0,0,1,3
2024-02-01,Waltham Forest,0,0,0,2,0,0,0,2,0,4
2024-02-01,Wandsworth,0,1,0,1,0,0,1,0,4,6
2024-02-01,Barking and Dagenham,0,0,0,6,1,0,1,0,3,11
2024-02-01,Barnet,0,0,0,3,0,0,0,0,1,4
2024-02-01,Bexley,0,0,0,1,0,0,1,0,1,3
2024-02-01,Brent,0,0,3,7,0,0,1,2,0,13
2024-02-01,Bromley,0,0,0,4,0,1,0,0,0,5
2024-02-01,Camden,0,0,0,2,0,0,0,0,2,4
2024-02-01,City of Westminster,1,0,0,2,0,0,3,2,7,14
2024-02-01,Croydon,0,0,2,2,0,0,0,0,1,5
2024-02-01,Ealing,1,0,4,0,0,0,0,0,3,7
2024-02-01,Enfield,3,0,0,11,0,0,1,0,4,16
2024-02-01,Greenwich,0,0,2,3,0,1,0,0,1,7
2024-02-01,Hackney,4,0,0,6,0,0,1,1,7,15
2024-02-01,Hammersmith and Fulham,1,0,1,0,0,0,0,1,1,3
2024-02-01,Haringey,0,0,0,5,0,0,0,0,8,13
2024-02-01,Harrow,0,0,2,0,0,0,0,0,0,2
2024-02-01,Havering,1,0,2,0,0,0,0,0,1,3
2024-02-01,Heathrow,0,0,0,1,0,0,0,0,1,2
2024-02-01,Hillingdon,1,0,2,1,0,0,0,0,8,11
2024-02-01,Hounslow,1,0,0,1,0,0,0,0,7,8
2024-02-01,Islington,0,0,0,3,0,0,0,0,11,14
2024-02-01,Kensington and Chelsea,0,0,0,1,0,0,0,0,1,2
2024-02-01,Kingston upon Thames,1,0,2,0,0,0,0,0,2,4
2024-02-01,Lambeth,0,0,0,4,0,1,0,0,1,6
2024-02-01,Lewisham,1,0,0,7,0,1,0,1,6,15
2024-02-01,Merton,0,0,0,0,0,1,0,0,2,3
2024-02-01,Newham,0,0,3,10,0,0,0,0,2,15
2024-02-01,Out of force,1,0,1,4,0,0,0,0,0,5
2024-02-01,Redbridge,3,0,0,4,0,1,0,0,3,8
2024-02-01,Southwark,0,0,0,6,0,0,0,0,1,7
2024-02-01,Sutton,0,0,1,0,0,0,0,0,0,1
2024-02-01,Tower Hamlets,0,0,5,3,0,0,0,0,3,11
2024-02-01,Waltham Forest,0,0,0,1,0,0,0,0,4,5
2024-02-01,Wandsworth,2,0,1,0,0,1,0,0,4,6
2024-02-01,Barking and Dagenham,1,0,3,2,0,0,0,0,8,13
2024-02-01,Barnet,1,0,1,1,0,0,0,0,3,5
2024-02-01,Bexley,0,0,1,4,0,0,0,0,1,6
2024-02-01,Brent,0,0,5,3,0,0,0,2,4,14
2024-02-01,Bromley,0,0,0,1,0,0,0,0,4,5
2024-02-01,Camden,1,1,1,1,0,0,0,2,5,9
2024-02-01,City of Westminster,1,0,1,7,0,0,0,2,4,14
2024-02-01,Croydon,0,0,0,6,0,1,0,0,0,7
2024-02-01,Ealing,1,0,3,8,0,0,0,0,2,13
2024-02-01,Enfield,3,0,0,4,0,0,0,0,6,10
2024-02-01,Greenwich,0,0,0,10,0,0,0,0,2,12
2024-02-01,Hackney,1,0,1,5,0,0,1,0,7,14
2024-02-01,Hammersmith and Fulham,0,0,0,7,0,0,0,0,0,7
2024-02-01,Haringey,0,0,0,2,0,0,0,1,1,4
2024-02-01,Harrow,0,0,0,1,0,0,0,2,1,4
2024-02-01,Havering,0,0,3,0,0,0,0,1,0,4
2024-02-01,Hillingdon,2,0,1,1,0,0,0,1,5,8
2024-02-01,Hounslow,0,0,2,1,0,0,0,0,0,3
2024-02-01,Islington,0,0,0,0,0,0,0,0,9,9
2024-02-01,Kensington and Chelsea,0,0,0,0,0,0,1,0,1,2
2024-02-01,Lambeth,0,0,0,3,0,0,0,0,2,5
2024-02-01,Lewisham,1,0,0,9,0,0,0,0,0,9
2024-02-01,Merton,3,0,0,2,0,0,0,0,3,5
2024-02-01,Newham,0,0,4,5,0,0,0,1,2,12
2024-02-01,Out of force,0,0,1,0,0,0,0,0,2,3
2024-02-01,Redbridge,0,0,0,1,0,0,0,0,4,5
2024-02-01,Richmond upon Thames,0,0,0,0,0,0,0,0,1,1
2024-02-01,Southwark,1,0,4,1,0,0,3,1,5,14
2024-02-01,Sutton,0,0,0,3,0,0,0,0,0,3
2024-02-01,Tower Hamlets,0,0,2,3,1,1,0,1,1,9
2024-02-01,Waltham Forest,1,0,1,1,1,1,1,0,2,7
2024-02-01,Wandsworth,1,0,0,2,0,0,0,0,7,9
2024-02-01,Barking and Dagenham,0,0,1,5,0,2,0,0,10,18
2024-02-01,Barnet,0,0,1,3,0,1,0,1,1,7
2024-02-01,Bexley,1,0,0,2,0,0,0,0,4,6
2024-02-01,Brent,1,0,1,6,0,0,1,0,2,10
2024-02-01,Bromley,0,0,0,0,0,0,1,0,2,3
2024-02-01,Camden,1,0,2,4,0,1,0,1,5,13
2024-02-01,City of Westminster,0,0,1,5,0,0,0,1,6,13
2024-02-01,Croydon,1,0,0,8,0,0,1,1,8,18
2024-02-01,Ealing,0,0,3,4,0,0,0,0,4,11
2024-02-01,Enfield,1,0,1,4,0,0,0,1,4,10
2024-02-01,Greenwich,1,0,0,6,0,1,0,0,3,10
2024-02-01,Hackney,1,0,2,11,0,1,0,1,9,24
2024-02-01,Hammersmith and Fulham,1,0,0,3,0,0,0,0,1,4
2024-02-01,Haringey,0,0,1,3,0,0,1,0,5,10
2024-02-01,Harrow,0,0,0,0,0,0,0,0,2,2
2024-02-01,Havering,0,0,1,0,0,0,0,0,5,6
2024-02-01,Heathrow,0,0,0,0,0,0,1,1,0,2
2024-02-01,Hillingdon,0,0,1,0,0,0,0,0,3,4
2024-02-01,Hounslow,0,2,1,3,0,0,0,0,9,13
2024-02-01,Islington,0,0,2,2,0,0,0,3,8,15
2024-02-01,Kensington and Chelsea,0,0,0,8,0,0,0,1,1,10
2024-02-01,Kingston upon Thames,0,0,0,1,0,0,0,0,0,1
2024-02-01,Lambeth,0,0,0,6,0,0,0,2,4,12
2024-02-01,Lewisham,1,0,0,5,0,0,1,0,7,13
2024-02-01,Merton,0,0,0,1,0,0,0,0,2,3
2024-02-01,Newham,3,0,2,10,0,0,0,1,6,19
2024-02-01,Out of force,0,0,1,0,0,0,0,0,1,2
2024-02-01,Redbridge,0,0,3,5,0,0,0,1,0,9
2024-02-01,Richmond upon Thames,0,0,0,0,0,0,0,0,1,1
2024-02-01,Southwark,0,0,1,7,0,0,0,1,2,11
2024-02-01,Sutton,0,0,0,0,0,0,0,0,2,2
2024-02-01,Tower Hamlets,2,0,4,2,0,0,0,0,4,10
2024-02-01,Waltham Forest,0,0,0,0,0,1,0,0,3,4
2024-02-01,Wandsworth,0,0,0,4,0,0,0,0,3,7
2024-02-01,Barking and Dagenham,0,0,0,4,0,0,0,0,5,9
2024-02-01,Barnet,3,0,0,5,0,1,0,4,9,19
2024-02-01,Bexley,0,0,0,2,0,0,0,0,2,4
2024-02-01,Brent,3,0,4,7,0,0,0,0,4,15
2024-02-01,Bromley,0,0,0,3,0,1,0,0,5,9
2024-02-01,Camden,0,0,0,3,1,0,0,0,1,5
2024-02-01,City of Westminster,1,1,7,3,1,1,2,2,12,28
2024-02-01,Croydon,1,0,0,2,0,0,1,1,4,8
2024-02-01,Ealing,2,0,3,11,0,0,2,1,4,21
2024-02-01,Enfield,0,0,2,0,0,0,0,0,4,6
2024-02-01,Greenwich,0,0,1,0,0,0,0,0,9,10
2024-02-01,Hackney,1,5,0,9,0,0,0,0,12,21
2024-02-01,Hammersmith and Fulham,1,0,2,1,0,0,0,2,4,9
2024-02-01,Haringey,0,0,1,2,0,4,0,0,4,11
2024-02-01,Harrow,0,0,0,0,0,0,0,0,1,1
2024-02-01,Havering,0,0,0,0,0,0,0,1,13,14
2024-02-01,Heathrow,0,0,1,0,0,0,0,0,1,2
2024-02-01,Hillingdon,0,0,2,1,0,2,0,0,3,8
2024-02-01,Hounslow,0,0,5,3,0,1,0,1,4,14
2024-02-01,Islington,0,0,0,3,0,0,2,0,3,8
2024-02-01,Kensington and Chelsea,1,0,1,1,0,0,0,1,1,4
2024-02-01,Kingston upon Thames,0,0,0,0,0,0,1,0,4,5
2024-02-01,Lambeth,0,0,1,5,0,0,0,1,0,7
2024-02-01,Lewisham,1,0,1,6,1,0,0,0,1,9
2024-02-01,Newham,0,0,1,8,0,1,0,0,3,13
2024-02-01,Out of force,0,0,0,3,0,0,0,0,0,3
